醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5921020185,安心藥局,臺南市南區喜東里喜樹路１５１巷３３號,120.18,22.94099,(06)2622570,羅氏家用新冠病毒抗原自我檢測套組,33,2022/10/25 10:13:02,快篩已經領完  9月6日新貨才到
5921020194,鹽埕藥局,臺南市南區白雪里鹽埕路６８號,120.1869,22.96696,(06)2651961,羅氏家用新冠病毒抗原自我檢測套組,103,2022/10/25 10:13:02,販賣快篩時間星期一~六 08:00–售完
5921020210,興泰藥局,臺南市南區金華路一段１６５號,120.1897,22.96557,(06)2653638,羅氏家用新冠病毒抗原自我檢測套組,100,2022/10/25 10:13:02,星期一到星期六早上8點開始.售完為止
5921020256,久芳藥局,臺南市南區喜樹路３４０巷１６６號,120.1761,22.94113,(06)2625209,羅氏家用新冠病毒抗原自我檢測套組,138,2022/10/25 10:13:02,防疫口罩發放上午八點至下午八點
5921020336,欣昌藥局,臺南市南區興南街１１５號,120.1824,22.92162,(06)2623217,羅氏家用新冠病毒抗原自我檢測套組,128,2022/10/25 10:13:02,週一~週六 早上8：30開始代售實名制快篩試劑
5921020425,日大中西藥局,臺南市南區永興一街３２號,120.1927,22.9659,(06)2612817,羅氏家用新冠病毒抗原自我檢測套組,89,2022/10/25 10:13:02,每日08:00~21:30
5921020489,市安藥師藥局,臺南市南區國民路１４２號,120.2123,22.96755,(06)2882627,羅氏家用新冠病毒抗原自我檢測套組,24,2022/10/25 10:13:02,快篩販賣~上午9 點開始販售
5921021566,佑佑藥局,臺南市南區金華里健康路二段３４９號２Ｆ,120.1879,22.98173,(06)2912603,羅氏家用新冠病毒抗原自我檢測套組,81,2022/10/25 10:13:02,口罩販售時間及營業時間
5921021708,為仁藥師藥局,臺南市南區大同路二段１０６號,120.2123,22.98022,(06)2139376,羅氏家用新冠病毒抗原自我檢測套組,233,2022/10/25 10:13:02,實名制快篩試劑販售及免費兒童試劑發放於每日上午8:05開始
5921021851,海山藥局,臺南市南區新興路４００號,120.1881,22.97514,(06)2617788,羅氏家用新冠病毒抗原自我檢測套組,138,2022/10/25 10:13:02,實名制快篩免費領取（6歲以下&65歲以上）與代售（每人最多可購買6份）
5921030092,三芳藥局,臺南市中西區元安里大勇街５號,120.1954,22.98933,(06)2203084,羅氏家用新冠病毒抗原自我檢測套組,96,2022/10/25 10:13:02,週一至週六09:00~12:00  14:30~17:00執業，快篩賣完為止。
5921030118,雅里藥局,臺南市中西區民族路三段２８５號,120.1924,22.9999,(06)2200881,羅氏家用新冠病毒抗原自我檢測套組,384,2022/10/25 10:13:02,實名制快篩販售:周一至周日 上午08:30~售完  請加LINE諮詢@neo1819x
5921030289,星宗藥局,臺南市中西區新安里大勇街３７號,120.1942,22.9898,(06)2223453,羅氏家用新冠病毒抗原自我檢測套組,44,2022/10/25 10:13:02,11:00開始販售
5921030298,銘豐藥局,臺南市中西區西賢一街４５號１樓,120.1776,23.00011,(06)2592517,羅氏家用新冠病毒抗原自我檢測套組,729,2022/10/25 10:13:02,星期一-日09:00-22:00.快篩實名制每日發放
5921032185,西門藥局,臺南市中西區西門路２段２０９號,120.199,22.9949,(06)2211222,羅氏家用新冠病毒抗原自我檢測套組,63,2022/10/25 10:13:02,星期一-五09:30-售完
5921040169,信心藥局,臺南市北區延平里公園路５４６號,120.2101,23.00693,(06)2822209,羅氏家用新冠病毒抗原自我檢測套組,56,2022/10/25 10:13:02,9:00-20:00 . 週六9:00-12:00.  周日休息
5921040221,好鄰居藥局,臺南市北區西華里公園路１２８號２樓７室,120.2076,22.99889,(06)2219015,羅氏家用新冠病毒抗原自我檢測套組,246,2022/10/25 10:13:02,固定星期一至星期六8:30開始販賣快篩
5921040276,全一藥局,臺南市北區大豐里和緯路四段９５巷３８號,120.1912,23.0076,(06)2580021,羅氏家用新冠病毒抗原自我檢測套組,75,2022/10/25 10:13:02,週一至週六08:00~21:00販售&免費快篩領取／週日08:00~11:00下午17:00~20:00
5921040294,澄清堂藥局,臺南市北區勝利路４９５號,120.2185,23.00648,(06)2377224,羅氏家用新冠病毒抗原自我檢測套組,24,2022/10/25 10:13:02,星期一至星期六早上09:00開始賣~賣完
5921040301,永生藥局,臺南市北區六甲里公園路４８１號,120.2079,23.00898,(06)2813681,羅氏家用新冠病毒抗原自我檢測套組,42,2022/10/25 10:13:02,週一至週六／上午開門即開始販售至販售完／星期日休息停售
5921040392,宏吉藥局,臺南市北區大港里大興街２２４號,120.1879,23.01085,(06)2589692,羅氏家用新冠病毒抗原自我檢測套組,42,2022/10/25 10:13:02,代售實名制快篩試劑時間：5／6起上午08：30開始販售至售完為止。
5921040409,華成藥局,臺南市北區華興里南園街１１１號,120.2257,23.00757,(06)2344553,羅氏家用新冠病毒抗原自我檢測套組,557,2022/10/25 10:13:02,無
5921040436,嘉洲藥局,臺南市北區文元里文賢路２４０號,120.1938,23.0153,(06)2583180,羅氏家用新冠病毒抗原自我檢測套組,539,2022/10/25 10:13:02,實名制快篩銷售時間:星期一~六8:30，星期日9:00。每月第二第四週日不營業。
5921040481,眾安藥局,臺南市北區文元里文賢路１０３４號,120.1938,23.0153,(06)2588339,羅氏家用新冠病毒抗原自我檢測套組,74,2022/10/25 10:13:02,星期一~六，上午10點下午9點.（星期日休假）快篩劑販售上午10點起
5921040623,惠光藥局,臺南市北區文亢里文賢路２３６號,120.1938,23.0042,(06)2586316,羅氏家用新冠病毒抗原自我檢測套組,30,2022/10/25 10:13:02,快篩販售:營業時間:8:30~10:30，星期日公休
5921040678,賀康藥局,臺南市北區公園路７０１號,120.2146,23.0167,(06)2819515,羅氏家用新冠病毒抗原自我檢測套組,188,2022/10/25 10:13:02,星期日營業時間:早上9點~下午5點
5921041835,一方藥局,臺南市北區開元路４８５巷４１弄２８號１樓,120.2239,23.01149,(06)2742419,羅氏家用新冠病毒抗原自我檢測套組,41,2022/10/25 10:13:02,販售快篩時間:09:30-18:30營業時間皆可
5921041924,芳鄰藥局,臺南市北區公園北路１５２號,120.2084,23.00521,(06)2811101,羅氏家用新冠病毒抗原自我檢測套組,78,2022/10/25 10:13:02,營業時間早上8點~晚上9點
5921041979,康友藥師藥局,臺南市北區和緯路二段２４３號,120.2044,23.01224,(06)2520666,羅氏家用新冠病毒抗原自我檢測套組,38,2022/10/25 10:13:02,快篩之亂沒在怕！「隨到隨買」免排隊！
5921042038,佳一藥局,臺南市北區北門路２段５１９號１樓,120.2159,23.01003,(06)2511947,羅氏家用新冠病毒抗原自我檢測套組,87,2022/10/25 10:13:02,星期一至六 上午9點開始販售快篩.至售完為止
5921042118,欣平藥局,臺南市北區勝利路４２５號,120.2188,23.00482,(06)2354293,羅氏家用新冠病毒抗原自我檢測套組,148,2022/10/25 10:13:02,固定周一到周六早上8:00開始販售快篩實名制售完為止
5921042145,王大藥局,臺南市北區開元路１５６號,120.2197,23.00691,(06)2086169,羅氏家用新冠病毒抗原自我檢測套組,98,2022/10/25 10:13:02,快篩實名制：週 一 ～ 週 六，上午 9:00 開始販售，售完為止 （ 請攜帶健保卡）
5921042261,百氏康藥局,臺南市北區北安路一段１２０號,120.21,23.01703,(06)2514199,羅氏家用新冠病毒抗原自我檢測套組,127,2022/10/25 10:13:02,快篩實名制週一至週六上午9；30開始販售
5921042289,公園店菁安藥局,臺南市北區公園路６１１號,120.2132,23.01501,(06)2834488,羅氏家用新冠病毒抗原自我檢測套組,46,2022/10/25 10:13:02,星期一~日08:00~20:00（或售完）
5921050076,千代藥局,臺南市中西區民生路一段６０號１樓,120.2034,22.99337,(06)2256895,羅氏家用新冠病毒抗原自我檢測套組,114,2022/10/25 10:13:02,快篩試劑實名制:星期1~6上午9點至晚上9點販售（星期日09:00~17:00）
5921050094,吉安藥局,臺南市中西區薘壺里成功路２８９號,120.2015,22.99942,(06)2227394,羅氏家用新冠病毒抗原自我檢測套組,97,2022/10/25 10:13:02,星期一至星期六  早上9:30開始＜快篩代售-售完為止＞
5921050138,金德藥局,臺南市中西區府前路１段３３號,120.2108,22.98881,(06)2149082,羅氏家用新冠病毒抗原自我檢測套組,239,2022/10/25 10:13:02,星期一-日08:00-23:00
5921050174,春天藥局,臺南市中西區民族路２段２７４號,120.2008,22.99758,(06)2221562,羅氏家用新冠病毒抗原自我檢測套組,47,2022/10/25 10:13:02,上午10 :00開始，售完為止，周日停售。
5921050423,吉仁大藥局,臺南市中西區白金里民權路２段８６號,120.2045,22.99468,(06)2263777,羅氏家用新冠病毒抗原自我檢測套組,301,2022/10/25 10:13:02,周ㄧ到周六09:30~12:00，售完為止。
5921051582,丞功藥局,臺南市中西區成功路３１號,120.2095,22.99747,(06)2287641,羅氏家用新冠病毒抗原自我檢測套組,100,2022/10/25 10:13:02,星期一-六08:30-售完
5921051608,府前藥師藥局,臺南市中西區府前路一段２７０號,120.2,22.99013,(06)2284411,羅氏家用新冠病毒抗原自我檢測套組,7,2022/10/25 10:13:02,口罩販售時間 :星期一-五14:30-16:30 星期六10:00-12:00
5921060072,翰昌藥局,臺南市安南區溪東里北安路二段１１９號,120.2046,23.0272,(06)2596372,羅氏家用新冠病毒抗原自我檢測套組,79,2022/10/25 10:13:02,無
5921060116,守利藥局,臺南市安南區卅南里安和路４段６１６號,120.2189,23.06309,(06)3559347,羅氏家用新冠病毒抗原自我檢測套組,372,2022/10/25 10:13:02,快篩實名制 星期一~六  9:00~售完
5921060143,嘉庭藥局,臺南市安南區海佃里國安街１１８號,120.1887,23.0224,(06)2581618,羅氏家用新冠病毒抗原自我檢測套組,202,2022/10/25 10:13:02,快篩試劑.進貨時間不確定.貨到即賣
5921060161,仲宏藥局,臺南市安南區淵中里安中路３段４３１號,120.1737,23.05,(06)2567798,羅氏家用新冠病毒抗原自我檢測套組,280,2022/10/25 10:13:02,星期一~星期六08:00-22:00 星期日:公休
5921060170,明杰藥局,臺南市安南區理想里大安街９８號,120.1924,23.03232,(06)2567821,羅氏家用新冠病毒抗原自我檢測套組,29,2022/10/25 10:13:02,無
5921060198,平光藥局,臺南市安南區安中路１段８２２號,120.1947,23.0437,(06)2459641,羅氏家用新冠病毒抗原自我檢測套組,129,2022/10/25 10:13:02,快篩 早上 10:30 開店起 販售
5921060205,建壽藥局,臺南市安南區海東里海佃路２段５７２號,120.1874,23.04221,(06)2555388,羅氏家用新冠病毒抗原自我檢測套組,263,2022/10/25 10:13:02,早上8點開始販售。
5921060321,慈安藥局,臺南市安南區大安街５３號,120.1919,23.03148,(06)2551117,羅氏家用新冠病毒抗原自我檢測套組,99,2022/10/25 10:13:02,下午2:00
5921060358,長青大藥局,臺南市安南區安和路一段９３號,120.2149,23.0278,(06)2812896,羅氏家用新冠病毒抗原自我檢測套組,131,2022/10/25 10:13:02,第六輪快篩10月1日開始，週一到六早上9點開始販賣快篩。65歲（46／12／31前出生）10月1日起可免費再領一盒。
5921060376,涂逸權藥師藥局,臺南市安南區長溪路一段３１４號,120.2074,23.03892,(06)2560583,羅氏家用新冠病毒抗原自我檢測套組,209,2022/10/25 10:13:02,（快篩AM08:10開賣）
5921060385,樂成藥局,臺南市安南區安和路一段１５９巷８３號,120.2115,23.03032,(06)2568576,羅氏家用新冠病毒抗原自我檢測套組,346,2022/10/25 10:13:02,無
5921061604,泰赫中西藥局,臺南市安南區安中路４段７９號,120.1722,23.04956,(06)2562317,羅氏家用新冠病毒抗原自我檢測套組,128,2022/10/25 10:13:02,早上8開始銷售賣完為止
5921061668,新資生藥師藥局,臺南市安南區城北路５２號１樓,120.1309,23.06296,(06)2571153,羅氏家用新冠病毒抗原自我檢測套組,116,2022/10/25 10:13:02,星期一~星期六早上.快篩販售8點到10點止
5921061720,康悅健藥師藥局,臺南市安南區安和路５段１４９-２號,120.2179,23.0659,(06)3556382,羅氏家用新冠病毒抗原自我檢測套組,168,2022/10/25 10:13:02,快篩-星期一-五13:00-售完   星期六-日15:00-售完
5921061757,宏恩藥局,臺南市安南區長溪路１段５２號,120.2118,23.03457,(06)2474513,羅氏家用新冠病毒抗原自我檢測套組,30,2022/10/25 10:13:02,無
5921071226,康活藥局,臺南市安平區健康三街１８６號,120.1686,22.98883,(06)2936483,羅氏家用新冠病毒抗原自我檢測套組,36,2022/10/25 10:13:02,快篩晚上18:00開賣.
5921071360,蘋果藥師藥局,臺南市安平區健康三街２０６號,120.1688,22.98987,(06)2955351,羅氏家用新冠病毒抗原自我檢測套組,78,2022/10/25 10:13:02,快篩16:30-21:00販賣，請自備零錢.
5921080010,羽田藥局,臺南市中西區府前路一段２１４號,120.205,22.98913,(06)2214066,羅氏家用新冠病毒抗原自我檢測套組,100,2022/10/25 10:13:02,週一至週六09:00起依序販售實名制快篩，售完為止。周日停止販售。
5922010147,普羅藥局,嘉義市東區民權路１１４號,120.458,23.48361,(05)2754836,羅氏家用新冠病毒抗原自我檢測套組,144,2022/10/25 10:13:02,平日08:10至21:00.週六19:00止.週日休息 .
5922010263,秉榮藥局,嘉義市東區東仁里中山路１８９號,120.4553,23.48162,(05)2224320,羅氏家用新冠病毒抗原自我檢測套組,618,2022/10/25 10:13:02,周一至周日販售實名制快篩
5922010361,壽生堂藥局,嘉義市東區府路里延平街２８０號,120.4502,23.47683,(05)2225058,羅氏家用新冠病毒抗原自我檢測套組,348,2022/10/25 10:13:02,周一至周日上午09:00起，至20:00或售鑿為止。
5922010405,信輝藥局,嘉義市東區安寮里吳鳳南路３５３號,120.4553,23.4643,(05)2252415,羅氏家用新冠病毒抗原自我檢測套組,120,2022/10/25 10:13:02,早上08:00開始販售~售完為止
5922010441,穎川保健藥局,嘉義市東區仁武里中山路２０４號,120.4517,23.48096,(05)2223609,羅氏家用新冠病毒抗原自我檢測套組,140,2022/10/25 10:13:02,固定周一到周日07:00開始快篩賣
5922010496,乙展藥局,嘉義市東區蘭井里蘭井街７０號,120.4551,23.47807,(05)2279556,羅氏家用新冠病毒抗原自我檢測套組,115,2022/10/25 10:13:02,每日快篩07:10開始至售完（星期日不定時休息）
5922010718,安泰藥局,嘉義市東區民族路１８１號,120.4566,23.47649,(05)2294202,羅氏家用新冠病毒抗原自我檢測套組,159,2022/10/25 10:13:02,無
5922010736,全民藥局,嘉義市東區新店里林森東路２８９ 號,120.4665,23.49007,(05)2777900,羅氏家用新冠病毒抗原自我檢測套組,398,2022/10/25 10:13:02,實名制快篩試劑：週一至週六，營業時間 皆有販售。週日店休。
5922010754,松柏藥局,嘉義市東區東平里民權路８７號,120.4618,23.48392,(05)2780909,羅氏家用新冠病毒抗原自我檢測套組,310,2022/10/25 10:13:02,防疫實名制快篩試劑於週一至週六的營業時間販售，售完為止。
5922011966,源豪藥局,嘉義市東區光華路８２號,120.4529,23.4782,(05)2169696,羅氏家用新冠病毒抗原自我檢測套組,173,2022/10/25 10:13:02,周一至周六，售鑿為止。周日休
5922012178,聖心藥局,嘉義市東區大雅路二段５７７號,120.4676,23.47718,(05)2777189,羅氏家用新冠病毒抗原自我檢測套組,169,2022/10/25 10:13:02,無
5922012285,聖安藥局,嘉義市東區仁武里民權路３６５號１樓,120.4506,23.48235,(05)2222941,羅氏家用新冠病毒抗原自我檢測套組,12,2022/10/25 10:13:02,每日8:30開始發放，每週四休息.
